"","docname","from","to","pre","keyword","post","pattern"
"1230","ikem_00299.txt",89,89,"Thema Energie- und","Klimaschutzpolitik","in einer Reihe","klimaschutz*"
"1231","ikem_01255.txt",24,24,"- Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1232","ikem_01255.txt",51,51,"erstmals auch globalen","Klimaschutz-Bewegungen",". Das englischsprachige","klimaschutz*"
"1233","ikem_01255.txt",122,122,"Engagement für den","Klimaschutz",". "" Aus","klimaschutz*"
"1234","ikem_01255.txt",143,143,"Kommunikationsformate : ""","Klimaschutz","und Energiewende sind","klimaschutz*"
"1235","ikem_01255.txt",255,255,"- Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1236","ikem_01255.txt",300,300,"Neuauflage auch die","Klimaschutz-Bewegung","Fridays For Future","klimaschutz*"
"1237","ikem_01255.txt",381,381,"- Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1238","ikem_01255.txt",436,436,"zwischen Regulatorik ,","Klimaschutz","und Ökonomie liegt","klimaschutz*"
"1239","ikem_01103.txt",24,24,"des Instituts für","Klimaschutz",", Energie und","klimaschutz*"
"1240","fff_de_00406.txt",306,306,"appelliert , dass","Klimaschutz","sozial verträglich gestaltet","klimaschutz*"
"1241","ikem_00881.txt",11,11,"innovatives Energie- und","Klimaschutzrecht",". Simon Schäfer-Stradowsky","klimaschutz*"
"1242","ikem_00881.txt",56,56,"- Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1243","ikem_00881.txt",987,987,"Vorreiterrolle in Sachen","Klimaschutz","übernommen . Inzwischen","klimaschutz*"
"1244","ikem_00881.txt",1101,1101,"Vorreiterrolle in Sachen","Klimaschutz","übernommen . Inzwischen","klimaschutz*"
"1245","fff_de_00190.txt",180,180,"Menschen nun den","Klimaschutz","einvordern . Vielzulange","klimaschutz*"
"1246","fff_de_00163.txt",332,332,"und Wissenschaftlichkeit und","Klimaschutz",". Unsere Ortsgruppen","klimaschutz*"
"1247","fff_de_00163.txt",482,482,"Anderen und der","Klimaschutz","Ein bekannter Einwand","klimaschutz*"
"1248","fff_de_00163.txt",487,487,"bekannter Einwand gegen","Klimaschutz","ist : „","klimaschutz*"
"1249","fff_de_00163.txt",518,518,"sich nicht um","Klimaschutz","kümmern , was","klimaschutz*"
"1250","fff_de_00163.txt",525,525,"unsere Anstrengungen um","Klimaschutz","zunichte machen würde","klimaschutz*"
"1251","fff_de_00422.txt",36,36,"SPD-Parteitages in Berlin","Klimaschutz","scheitert in Deutschland","klimaschutz*"
"1252","fff_de_00422.txt",59,59,"Klima . Deutscher","Klimaschutz","scheitert an dieser","klimaschutz*"
"1253","fff_de_00422.txt",93,93,"unsägliche Rahmenbedingungen den","Klimaschutz","einzelner Kommunen .","klimaschutz*"
"1254","ikem_01165.txt",137,137,"zur Erreichung der","Klimaschutzziele","2050 wird daher","klimaschutz*"
"1255","ikem_01165.txt",376,376,", ist wirkliche","Klimaschutz","/ Energiewende-Effizienz !","klimaschutz*"
"1256","ikem_01513.txt",14,14,"- Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1257","ikem_01191.txt",15,15,"- Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1258","ikem_00796.txt",37,37,"- Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1259","fff_de_00441.txt",176,176,"die Existenz des","Klimaschutzplans","2050 . Desweiteren","klimaschutz*"
"1260","fff_de_00441.txt",371,371,"verwies auf das","Klimaschutzgesetz","sowie auf die","klimaschutz*"
"1261","fff_de_00441.txt",384,384,"Klimakabinetts . Der","Klimaschutz","sei eine gemeinsame","klimaschutz*"
"1262","fff_de_00441.txt",545,545,"Raum , woran","Klimaschutz","bisher gescheitert sei","klimaschutz*"
"1263","fff_de_00441.txt",776,776,", dass man","Klimaschutz","in der Regierung","klimaschutz*"
"1264","fff_de_00441.txt",1148,1148,"innen nach konsequenterem","Klimaschutz","ernst nehmen .","klimaschutz*"
"1265","fff_de_00441.txt",1741,1741,"wirklich ernst mit","Klimaschutz","meinen , verhindert","klimaschutz*"
"1266","fff_de_00441.txt",2765,2765,"die wirklich den","Klimaschutz","vornan stellt .","klimaschutz*"
"1267","fff_de_00441.txt",2976,2976,"Energiewende und dem","Klimaschutz","einnehmen . Bei","klimaschutz*"
"1268","fff_de_00441.txt",3048,3048,"Photovoltaikanlagen baut und","Klimaschutz","betreibt ? Dieser","klimaschutz*"
"1269","fff_de_00441.txt",3176,3176,"teurer sein als","Klimaschutz","heute . Ihr","klimaschutz*"
"1270","ikem_00163.txt",89,89,"- Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1271","ikem_00705.txt",35,35,"der Bemühungen zum","Klimaschutz","in Deutschland .","klimaschutz*"
"1272","ikem_00705.txt",153,153,", dass die","Klimaschutzziele","im Wärmesektor zunehmend","klimaschutz*"
"1273","ikem_00705.txt",169,169,"das Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1274","gerzero_00025.txt",12,12,"einen deutlich wirksameren","Klimaschutz","von der Politik","klimaschutz*"
"1275","gerzero_00025.txt",130,130,"Initiative für den","Klimaschutz","aktiv werden wollen","klimaschutz*"
"1276","gerzero_00025.txt",196,196,"in Deutschland beim","Klimaschutz","mitnehmen , denn","klimaschutz*"
"1277","gerzero_00025.txt",240,240,"sozialgerechte und effektive","Klimaschutzmaßnahmen","geschaffen , sondern","klimaschutz*"
"1278","gerzero_00025.txt",344,344,"die Erfolgsgeschichte beim","Klimaschutz","gemeinsam geschrieben wird","klimaschutz*"
"1279","fff_de_00281.txt",299,299,"Zeiten , wo","Klimaschutz","absolute Priorität haben","klimaschutz*"
"1280","fff_de_00281.txt",312,312,". Teile des","Klimaschutzgesetzes","der Bundesregierung wurden","klimaschutz*"
"1281","fff_de_00281.txt",325,325,"2019 löste das","Klimaschutzgesetz","eine Welle der","klimaschutz*"
"1282","fff_de_00281.txt",383,383,"für Umwelt- und","Klimaschutz","Der Meeresspiegel könnte","klimaschutz*"
"1283","fff_de_00281.txt",470,470,"weltweit für effektiven","Klimaschutz","demonstriert : #NoMoreEmptyPromises","klimaschutz*"
"1284","fff_de_00281.txt",680,680,"für Umwelt- und","Klimaschutz",", 1 .","klimaschutz*"
"1285","fff_de_00281.txt",699,699,"für Umwelt- und","Klimaschutz","dabei und sind","klimaschutz*"
"1286","ikem_00719.txt",67,67,"- Instituts für","Klimaschutz",", Energie und","klimaschutz*"
"1287","ikem_00719.txt",341,341,"- Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1288","ikem_00565.txt",296,296,"helfen , ihre","Klimaschutzziele","zu erfüllen .","klimaschutz*"
"1289","ikem_01015.txt",1406,1406,". Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1290","ikem_00008.txt",237,237,"einen Beitrag zum","Klimaschutz","und zur Erreichung","klimaschutz*"
"1291","ikem_00008.txt",242,242,"zur Erreichung von","Klimaschutzzielen","leisten kann ,","klimaschutz*"
"1292","fff_de_00302.txt",724,724,"Bundesregierung auf ein","Klimaschutzgesetz","verständigen - für","klimaschutz*"
"1293","fff_de_00302.txt",2043,2043,"PFLICHT FÜR DEN","KLIMASCHUTZ","und gegen die","klimaschutz*"
"1294","kr_00036.txt",406,406,"ein "" Sofortprogramm","Klimaschutz","2022 "" verabschieden","klimaschutz*"
"1295","ikem_00445.txt",61,61,"- Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1296","ikem_00445.txt",316,316,"dem Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1297","ikem_00445.txt",439,439,"- Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1298","fff_de_00410.txt",63,63,"ihre Versprechen zum","Klimaschutz","einhalten . Dazu","klimaschutz*"
"1299","fff_de_00410.txt",126,126,"keinerlei Interesse am","Klimaschutz",". Zitat aus","klimaschutz*"
"1300","fff_de_00410.txt",230,230,"der EU echter","Klimaschutz","nicht „ gegen","klimaschutz*"
"1301","fff_de_00410.txt",394,394,"keinerlei Interesse am","Klimaschutz",". Wenn ich","klimaschutz*"
"1302","ikem_00323.txt",187,187,"seiner Expertise im","Klimaschutz-","und Energierecht einen","klimaschutz*"
"1303","ikem_00323.txt",1056,1056,"Thema Energie- und","Klimaschutzpolitik","in einer Reihe","klimaschutz*"
"1304","ikem_00323.txt",1137,1137,"Best-Practice-Analyse der deutschen","Klimaschutzplanung","In einer vor","klimaschutz*"
"1305","ikem_00323.txt",1162,1162,"Rodi der deutschen","Klimaschutzplanung","und geht dabei","klimaschutz*"
"1306","ikem_00323.txt",1173,1173,"gegenüber einer parlamentarischen","Klimaschutzgesetzgebung","ein . >","klimaschutz*"
"1307","kf_00015.txt",32,32,"um Menschen für","Klimaschutz","zu motivieren und","klimaschutz*"
"1308","kf_00015.txt",203,203,"gesellschaftlichen Austausch über","Klimaschutz",", Klimapolitik oder","klimaschutz*"
"1309","fff_de_00168.txt",257,257,"selbst unterzeichnete Pariser","Klimaschutzabkommen","zu brechen und","klimaschutz*"
"1310","ikem_01225.txt",709,709,"dem Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1311","ikem_00297.txt",61,61,"zum Erreichen der","Klimaschutzziele","beizutragen . Über","klimaschutz*"
"1312","ikem_00297.txt",227,227,"Erreichen der sektorenübergreifenden","Klimaschutzziele","und gleichzeitig zu","klimaschutz*"
"1313","ikem_00297.txt",324,324,", um diese","Klimaschutzziele","zu erreichen .","klimaschutz*"
"1314","ikem_00940.txt",54,54,"Brüssel für den","Klimaschutz",", nachhaltige Mobilität","klimaschutz*"
"1315","ikem_00940.txt",184,184,". @misc {","fürKlimaschutz2018",", title =","klimaschutz*"
"1316","ikem_00940.txt",198,198,"{ Institut für","Klimaschutz",", Energie &","klimaschutz*"
"1317","ikem_00940.txt",277,277,"Brüssel für den","Klimaschutz",", nachhaltige Mobilität","klimaschutz*"
"1318","ikem_00940.txt",397,397,"Brüssel für den","Klimaschutz",", nachhaltige Mobilität","klimaschutz*"
"1319","fff_de_00034.txt",103,103,"Entwurf für das","Klimaschutzgesetz",", Forderungen nach","klimaschutz*"
"1320","ikem_00765.txt",26,26,"Thema Energie- und","Klimaschutzpolitik","in einer Reihe","klimaschutz*"
"1321","ikem_00765.txt",67,67,"zu Gegenmaßnahmen und","Klimaschutzpolitik","verstecken sich in","klimaschutz*"
"1322","ikem_00765.txt",144,144,"Strategien für den","Klimaschutz","zu skizzieren .","klimaschutz*"
"1323","ikem_00765.txt",258,258,". @book {","fürKlimaschutz2017",", title =","klimaschutz*"
"1324","ikem_00765.txt",276,276,"{ Institut für","Klimaschutz",", Energie &","klimaschutz*"
"1325","ikem_00765.txt",345,345,"Thema Energie- und","Klimaschutzpolitik","in einer Reihe","klimaschutz*"
"1326","ikem_00765.txt",514,514,"Thema Energie- und","Klimaschutzpolitik","in einer Reihe","klimaschutz*"
"1327","fff_de_00311.txt",982,982,"nie nur um","Klimaschutz","und - gerechtigkeit","klimaschutz*"
"1328","ikem_01384.txt",207,207,"wie Energiewende- und","Klimaschutzanstrengungen","schnellstmöglich ausgeweitet werden","klimaschutz*"
"1329","ikem_01375.txt",55,55,"weltweit für den","Klimaschutz","ein . Wir","klimaschutz*"
"1330","ikem_01375.txt",208,208,"- Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1331","ikem_01517.txt",20,20,"- Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1332","ikem_01517.txt",201,201,"exzellente Forschung zum","Klimaschutz","und zur Energie-","klimaschutz*"
"1333","kr_00025.txt",387,387,"Emissionen . Der","Klimaschutz","stagniert seit Jahren","klimaschutz*"
"1334","kr_00025.txt",780,780,"fit für den","Klimaschutz",". Was jetzt","klimaschutz*"
"1335","ikem_01475.txt",35,35,"Zeichen der internationalen","Klimaschutzkonferenz","in Paris (","klimaschutz*"
"1336","ikem_00112.txt",1308,1308,"Energiewende und die","Klimaschutzziele","2050 ? ""","klimaschutz*"
"1337","ikem_00614.txt",1053,1053,"Vorreiterrolle in Sachen","Klimaschutz","übernommen . Inzwischen","klimaschutz*"
"1338","ikem_00614.txt",1167,1167,"Vorreiterrolle in Sachen","Klimaschutz","übernommen . Inzwischen","klimaschutz*"
"1339","kf_00033.txt",174,174,"direkt für staatliche","Klimaschutzinvestitionen","genutzt werden .","klimaschutz*"
"1340","kf_00033.txt",896,896,"gesellschaftlichen Umsetzbarkeit von","Klimaschutz",", hat er","klimaschutz*"
"1341","fff_de_00078.txt",122,122,"im Sinne des","Klimaschutzes","zu beeinflussen .","klimaschutz*"
"1342","fff_de_00078.txt",592,592,". Pressespiegel -","https://www.deutschlandfunk.de/schuelerstreik-fuer-klimaschutz-wer-nicht-huepft-der-ist.680.de.html?dram:article_id=435987","- http://www.spiegel.de/fotostrecke/klimastreik-in-berlin-hitzefrei-bei-minus-drei-grad-fotostrecke-166540-15.html -","klimaschutz*"
"1343","fff_de_00078.txt",618,618,"- https://www.morgenpost.de/berlin/article216288237/Schueler-gehen-Freitag-fuer-den-Kohle-Ausstieg-auf-die-Strasse.html -","https://www.stern.de/neon/wilde-welt/gesellschaft/klimaschutz","- schueler-schreiben-offenen-brief-an-die-kohlekommission-8548808 .","klimaschutz*"
"1344","fff_de_00136.txt",125,125,"beteiligt . Denn","Klimaschutz","heißt Antifaschismus .","klimaschutz*"
"1345","ikem_01126.txt",267,267,"IKEM Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1346","ikem_01178.txt",17,17,"am Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1347","ikem_00715.txt",55,55,"- Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1348","ikem_00715.txt",568,568,"- Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1349","ikem_00715.txt",578,578,"- Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1350","ikem_00715.txt",635,635,"zwischen Regulatorik ,","Klimaschutz","und Ökonomie liegt","klimaschutz*"
"1351","ikem_00715.txt",1079,1079,"Energiewende sind der","Klimaschutz","und die Sektorkopplung","klimaschutz*"
"1352","ikem_01203.txt",13,13,"am Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1353","kr_00016.txt",47,47,": Katastrophenschutz und","Klimaschutz",". Claudia Kemfert","klimaschutz*"
"1354","kr_00016.txt",283,283,"über Umwelt- und","Klimaschutz",". Studien untersuchten","klimaschutz*"
"1355","kr_00016.txt",599,599,": Katastrophenschutz und","Klimaschutz",". Katastrophenschutz ist","klimaschutz*"
"1356","kr_00016.txt",663,663,"Landwirtschaft . Und","Klimaschutz","ist notwendig ,","klimaschutz*"
"1357","kr_00016.txt",786,786,"reif für echten","Klimaschutz",". Klimaschutz ist","klimaschutz*"
"1358","kr_00016.txt",788,788,"echten Klimaschutz .","Klimaschutz","ist präventiver Katastrophenschutz","klimaschutz*"
"1359","kr_00016.txt",795,795,". Und kluger","Klimaschutz","schafft soziale Gerechtigkeit","klimaschutz*"
"1360","ikem_01113.txt",605,605,"dem Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1361","ikem_01456.txt",31,31,"politikwissenschaftliche Aspekte des","Klimaschutzes","entdeckt . Seit","klimaschutz*"
"1362","ikem_01456.txt",53,53,"dich am Thema","Klimaschutz","? Mich begeistert","klimaschutz*"
"1363","ikem_01456.txt",59,59,"begeistert das Thema","Klimaschutz",", weil es","klimaschutz*"
"1364","ikem_01456.txt",159,159,"zum Verständnis von","Klimaschutz","bei ? Die","klimaschutz*"
"1365","ikem_01456.txt",330,330,"mir , dass","Klimaschutz","beim wirtschaftlichen Wiederaufbau","klimaschutz*"
"1366","ikem_01456.txt",500,500,"deine Arbeit zum","Klimaschutz","bei ? Konkret","klimaschutz*"
"1367","ikem_01456.txt",544,544,"Informationen zu mehr","Klimaschutz",". Verantwortung für","klimaschutz*"
"1368","fff_de_00437.txt",694,694,"dann Maßnahmen für","Klimaschutz","zu finanzieren ist","klimaschutz*"
"1369","fff_de_00437.txt",988,988,"sollte also den","Klimaschutz","hinbekommen ? Ich","klimaschutz*"
"1370","ikem_01254.txt",10,10,"am Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1371","ikem_00491.txt",462,462,": Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1372","fff_de_00346.txt",62,62,"Future für mehr","Klimaschutz","und eine konsequente","klimaschutz*"
"1373","fff_de_00189.txt",201,201,"dass du effektive","Klimaschutzmaßnahmen","von der Politik","klimaschutz*"
"1374","ikem_00309.txt",85,85,"IKEM Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1375","ikem_00309.txt",357,357,"von Klimaanpassungs- und","Klimaschutzmaßnahmen","Forschungsbericht IKEM :","klimaschutz*"
"1376","ikem_00309.txt",392,392,"- Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1377","ikem_00309.txt",432,432,"zwischen Regulatorik ,","Klimaschutz","und Ökonomie .","klimaschutz*"
"1378","ikem_00309.txt",496,496,"den Moor- und","Klimaschutz","voran . Ein","klimaschutz*"
"1379","fff_de_00131.txt",560,560,"den Verein BürgerBegehren","Klimaschutz","e.V . und","klimaschutz*"
"1380","fff_de_00131.txt",708,708,"der CDU für","Klimaschutz","Der neu gegründete","klimaschutz*"
"1381","ikem_00791.txt",224,224,"nicht aus effizienten","Klimaschutzmaßnahmen","sondern den Folgen","klimaschutz*"
"1382","ikem_00791.txt",250,250,"Beitrag zu den","Klimaschutzzielen","erfüllen , scheint","klimaschutz*"
"1383","fff_de_00405.txt",267,267,"dass das Pariser","Klimaschutzabkommen","und das 1,5","klimaschutz*"
"1384","fff_de_00405.txt",278,278,"Der dafür notwendige","Klimaschutz","muss auf allen","klimaschutz*"
"1385","ikem_01133.txt",49,49,"Milliarden US-Dollar für","Klimaschutzprojekte","bereitgestellt . Er","klimaschutz*"
"1386","ikem_01133.txt",313,313,"beruhen auf bestehenden","Klimaschutzstrategien","und einem integrativen","klimaschutz*"
"1387","kr_00007.txt",20,20,"EU-Kommission schlägt neue","Klimaschutzgesetze","vor . Und","klimaschutz*"
"1388","kr_00007.txt",230,230,"neuen Netzwerk den","Klimaschutz","voranbringen . Das","klimaschutz*"
"1389","ikem_00451.txt",19,19,"- Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1390","ikem_00451.txt",279,279,"Berliner Energie- und","Klimaschutzprogramms","2030 sollen künftig","klimaschutz*"
"1391","ikem_00451.txt",427,427,"sowie ein positiver","Klimaschutzeffekt","zu erwarten .","klimaschutz*"
"1392","fff_de_00248.txt",271,271,"die Straßen .","Klimaschutz","kennt keine Grenzen","klimaschutz*"
"1393","fff_de_00248.txt",543,543,"Kommentare zu „","Klimaschutz","kennt keine Grenzen","klimaschutz*"
"1394","fff_de_00385.txt",170,170,"internationalen Zusagen im","Klimaschutz","weiter unmöglich .","klimaschutz*"
"1395","ikem_00661.txt",670,670,"Das Institut für","Klimaschutz",", Energie und","klimaschutz*"
"1396","ikem_00661.txt",677,677,"Mobilität ist Deutschlands","Klimaschutzinstitut","und forscht zu","klimaschutz*"
"1397","ikem_00661.txt",709,709,"den Wechselwirkungen zwischen","Klimaschutz",", Recht ,","klimaschutz*"
"1398","kr_00015.txt",26,26,"die Zusagen zum","Klimaschutz","auf dem Gipfeltreffen","klimaschutz*"
"1399","kr_00015.txt",116,116,"Finanzströme in Richtung","Klimaschutz",". Unterstützen Sie","klimaschutz*"
"1400","kr_00015.txt",292,292,"Urteile für mehr","Klimaschutz","- den die","klimaschutz*"
"1401","kr_00015.txt",326,326,"Shell zu mehr","Klimaschutz","Ein Gericht in","klimaschutz*"
"1402","kr_00015.txt",375,375,"Shell muss mehr","Klimaschutz","leisten Erstmals zwingt","klimaschutz*"
"1403","kr_00015.txt",390,390,"- für den","Klimaschutz",". Shell muss","klimaschutz*"
"1404","kr_00015.txt",509,509,"Hebel "" beim","Klimaschutz","Wegen Corona sind","klimaschutz*"
"1405","kr_00006.txt",160,160,": Katastrophenschutz und","Klimaschutz",". Unterstützen Sie","klimaschutz*"
"1406","kr_00006.txt",287,287,"EU-Kommission schlägt neue","Klimaschutzgesetze","vor . Und","klimaschutz*"
